  1.0349766E+00  -9.6620546E-01   2.9122396E+01   6.1616732E+01   1.6163242E+00   8.1476767E-13   3.4912034E+02   2.4546781E-01   1.3029367E+03   1.6920883E+03  -2.7363621E+03   6.8680600E-01   1.0349766E+00  -4.5240264E-08   1.5707964E+00   9.0000000E+01   2.6651966E+00
  1.0361648E+00  -9.6509744E-01   3.0344561E+01   6.0820859E+01   1.6841557E+00   7.8015945E-13   3.4871998E+02   2.4546781E-01   1.3229343E+03   1.6862736E+03  -2.7300897E+03   6.8845734E-01   1.0361648E+00  -4.5292204E-08   1.5707964E+00   9.0000000E+01   2.7884070E+00
  1.0373558E+00  -9.6398942E-01   3.1550622E+01   6.0003253E+01   1.7510933E+00   7.4861500E-13   3.4831962E+02   2.4546781E-01   1.3412683E+03   1.6804723E+03  -2.7238245E+03   6.9011277E-01   1.0373558E+00  -4.5344263E-08   1.5707964E+00   9.0000000E+01   2.9135890E+00
  1.0385495E+00  -9.6288140E-01   3.2740211E+01   5.9170791E+01   1.8171168E+00   7.1975723E-13   3.4791926E+02   2.4546781E-01   1.3580597E+03   1.6746843E+03  -2.7175665E+03   6.9177190E-01   1.0385495E+00  -4.5396442E-08   1.5707964E+00   9.0000000E+01   3.0407120E+00
  1.0397460E+00  -9.6177339E-01   3.3913090E+01   5.8329189E+01   1.8822128E+00   6.9326625E-13   3.4751890E+02   2.4546781E-01   1.3734211E+03   1.6689097E+03  -2.7113158E+03   6.9343437E-01   1.0397460E+00  -4.5448742E-08   1.5707964E+00   9.0000000E+01   3.1697469E+00
  1.0409452E+00  -9.6066537E-01   3.5069123E+01   5.7483193E+01   1.9463739E+00   6.6886931E-13   3.4711854E+02   2.4546781E-01   1.3874569E+03   1.6631483E+03  -2.7050722E+03   6.9509984E-01   1.0409452E+00  -4.5501161E-08   1.5707964E+00   9.0000000E+01   3.3006656E+00
  1.0421472E+00  -9.5955735E-01   3.6208263E+01   5.6636738E+01   2.0095974E+00   6.4633265E-13   3.4671817E+02   2.4546781E-01   1.4002641E+03   1.6574001E+03  -2.6988358E+03   6.9676801E-01   1.0421472E+00  -4.5553702E-08   1.5707964E+00   9.0000000E+01   3.4334414E+00
  1.0433520E+00  -9.5844933E-01   3.7330531E+01   5.5793080E+01   2.0718845E+00   6.2545498E-13   3.4631781E+02   2.4546781E-01   1.4119326E+03   1.6516653E+03  -2.6926066E+03   6.9843857E-01   1.0433520E+00  -4.5606365E-08   1.5707964E+00   9.0000000E+01   3.5680488E+00
  1.0445595E+00  -9.5734131E-01   3.8436012E+01   5.4954911E+01   2.1332399E+00   6.0606219E-13   3.4591745E+02   2.4546781E-01   1.4225457E+03   1.6459437E+03  -2.6863846E+03   7.0011125E-01   1.0445595E+00  -4.5659149E-08   1.5707964E+00   9.0000000E+01   3.7044632E+00
  1.0457699E+00  -9.5623330E-01   3.9524837E+01   5.4124444E+01   2.1936708E+00   5.8800301E-13   3.4551709E+02   2.4546781E-01   1.4321807E+03   1.6402353E+03  -2.6801698E+03   7.0178576E-01   1.0457699E+00  -4.5712056E-08   1.5707964E+00   9.0000000E+01   3.8426608E+00
  1.0469831E+00  -9.5512528E-01   4.0597177E+01   5.3303493E+01   2.2531868E+00   5.7114549E-13   3.4511673E+02   2.4546781E-01   1.4409091E+03   1.6345401E+03  -2.6739622E+03   7.0346185E-01   1.0469831E+00  -4.5765085E-08   1.5707964E+00   9.0000000E+01   3.9826191E+00
  1.0481991E+00  -9.5401726E-01   4.1653238E+01   5.2493533E+01   2.3117993E+00   5.5537408E-13   3.4471637E+02   2.4546781E-01   1.4487974E+03   1.6288581E+03  -2.6677618E+03   7.0513927E-01   1.0481991E+00  -4.5818238E-08   1.5707964E+00   9.0000000E+01   4.1243161E+00
  1.0494179E+00  -9.5290924E-01   4.2693250E+01   5.1695756E+01   2.3695211E+00   5.4058722E-13   3.4431600E+02   2.4546781E-01   1.4559070E+03   1.6231893E+03  -2.6615686E+03   7.0681775E-01   1.0494179E+00  -4.5871514E-08   1.5707964E+00   9.0000000E+01   4.2677307E+00
  1.0506395E+00  -9.5180122E-01   4.3717467E+01   5.0911111E+01   2.4263663E+00   5.2669530E-13   3.4391564E+02   2.4546781E-01   1.4622950E+03   1.6175337E+03  -2.6553826E+03   7.0849706E-01   1.0506395E+00  -4.5924915E-08   1.5707964E+00   9.0000000E+01   4.4128426E+00
  1.0518640E+00  -9.5069321E-01   4.4726157E+01   5.0140345E+01   2.4823497E+00   5.1361903E-13   3.4351528E+02   2.4546781E-01   1.4680143E+03   1.6118912E+03  -2.6492038E+03   7.1017695E-01   1.0518640E+00  -4.5978439E-08   1.5707964E+00   9.0000000E+01   4.5596323E+00
